text,label
"{'data': 'Functional basis ( theoretical ) | 9', 'label': [[35, 36, 'mean']]}",Functionality
"{'data': 'Equivalent weight ( supply form ) | approx. 969 | | <header> <Other data* Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': []}",irrelevant
"{'data': 'TAKELACTM | TAKELACTM | WS - 6021 | WS - 5000 | WS - 5100 | WS - 4000 | WS - 4022 <header> <TAKELACTM> | <TAKELACTM> | <WS - 6021 > | <WS - 5000 > | <WS - 5100 > | <WS - 4000 > | <WS - 4022 > </header>', 'label': []}",irrelevant
"{'data': ' | Specification of the supplier | Specification of the supplier | Specification of the supplier | Specification of the supplier | Specification of the supplier | Specification of the supplier <header> <> <Test> | <Specification of the supplier> <Method> | <Specification of the supplier> <Units> | <Specification of the supplier> <Average value> | <Specification of the supplier> <Lower limit> | <Specification of the supplier> <Upper limit> | <Specification of the supplier> <Remarks> </header>', 'label': []}",irrelevant
"{'data': 'Viscosity（ 25 ℃ /CPS）： | 100 - 2000', 'label': []}",irrelevant
"{'data': 'Wt. % | 45', 'label': []}",irrelevant
"{'data': 'Viscosity : | Viscosity : | 0.5 - | 2.5 poise, ICI Rotothinner at 25 °C <header> <Acrylic Copolymer Emulsion> | <Acrylic Copolymer Emulsion> | < 980 - 408 > | <Date :> </header>', 'label': []}",irrelevant
"{'data': 'pH | 8.3 - 8.8', 'label': [[5, 8, 'min'], [11, 14, 'max']]}",pH
"{'data': 'Acid value | approx. 9.4 | mg KOH/g | DIN EN ISO 3682 <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': []}",irrelevant
"{'data': 'OH content ( % , on | solids ) 3.9', 'label': [[13, 14, 'unit'], [22, 28, 'measuring_condition'], [31, 34, 'mean']]}",Hydroxyl value
"{'data': 'Appearance | Slightly opaque', 'label': [[13, 28, 'qualitative_value']]}",Color
"{'data': 'pH | 6,5 - 8,5 | | DIN ISO 976 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[5, 8, 'min'], [11, 14, 'max'], [19, 30, 'method']]}",pH
"{'data': 'Freeze / thaw, cycles passed | 5', 'label': []}",irrelevant
"{'data': 'Other data* | *These values provide general information and are not part of the product specification. | *These values provide general information and are not part of the product specification.', 'label': []}",irrelevant
"{'data': 'pH - value | 7,0 - 8,5', 'label': [[13, 16, 'min'], [19, 22, 'max']]}",pH
"{'data': 'Density DIN 53217 T 3, 20 ℃ | [ g/cm 3 ] | approx. 1,06 <header> <cone - and - plate apparatus, shear rate: 100 s - 1 > | < [ mPa.s ] > | < 100 - 800 > </header>', 'label': []}",irrelevant
"{'data': 'Density | g/cm 3 ca. 1.06', 'label': []}",irrelevant
"{'data': 'Visc. Brookfield 25 C O | 50 – 500 | mPa.s | 0020 <header> <Property> | <Range> | <Unit> | <GAP> </header>', 'label': []}",irrelevant
"{'data': 'VK 506 is a waterdilutable polyurethane solution and contains dipropylene glycol dimethyl ether as co - solvent.', 'label': [[62, 95, 'qualitative_value']]}",Solvent type
"{'data': 'Physical Constants | | |', 'label': []}",irrelevant
"{'data': 'pH ............................................ | 8.0', 'label': [[50, 53, 'mean']]}",pH
"{'data': 'Specifications agreed with ( manufacturer or distributor ) | Specification from the TDS', 'label': []}",irrelevant
"{'data': 'Acrylic Copolymer Emulsion | Acrylic Copolymer Emulsion | 980 - 408 | Date : <header> <Acrylic Copolymer Emulsion> | <Acrylic Copolymer Emulsion> | < 980 - 408 > | <Date :> </header>', 'label': []}",irrelevant
"{'data': 'Density at 20 °C | approx. 1.06 | g/ml | DIN DIN EN ISO 2811 <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': []}",irrelevant
"{'data': 'Characteristic data* Property | Value | Unit of measurement | Method <header> <Characteristic data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",header
"{'data': 'Draize Value | Mild', 'label': []}",irrelevant
"{'data': 'Density, at 20 °C: 8.33 lbs./gal Non - volatile, by vol.: 30.0 % Appearance, as supplied: turbid, brownish', 'label': []}",irrelevant
"{'data': 'Elongation at Break, % | 90 <header> <Tensile Strength, PSI> | < 4000 > </header>', 'label': []}",irrelevant
"{'data': 'Specification: | | | According to: <header> <Specification:> | <> | <> | <According to:> </header>', 'label': []}",irrelevant
"{'data': 'cloudy', 'label': []}",irrelevant
"{'data': 'Typical Properties*', 'label': []}",irrelevant
"{'data': 'Specification: | | | According to: <header> <Specification:> | <> | <> | <According to:> </header>', 'label': []}",irrelevant
"{'data': 'Ultimate Elongation ( % ) | 800', 'label': []}",irrelevant
"{'data': 'Viscosity（mPas）: | 10 - 600', 'label': []}",irrelevant
"{'data': 'Preservative | : | None | <header> <Acrylic Copolymer Emulsion> | <Acrylic Copolymer Emulsion> | < 980 - 408 > | <Date :> </header>', 'label': []}",irrelevant
"{'data': '■ Vuscosity | 1000 - 1500 cps', 'label': []}",irrelevant
"{'data': 'Solids（ % ） | 30', 'label': [[8, 9, 'unit'], [14, 16, 'mean']]}",Solid content
"{'data': 'SOLIDS | 40 %', 'label': [[9, 11, 'mean'], [12, 13, 'unit']]}",Solid content
"{'data': 'approx. ( 20 °C )', 'label': []}",irrelevant
"{'data': 'pH 20 °C as supplied | - | 7.5 – 8.5', 'label': [[3, 20, 'measuring_condition'], [27, 30, 'min'], [33, 36, 'max']]}",pH
"{'data': 'in water INTRODUCTION | Density, g/cm³ approx. 1.05 pH 6.4 - 7.8 Polymer solids, % by weight approx. 40 <header> <> | <> </header>', 'label': []}",irrelevant
"{'data': 'Efflux time at 23 °C, 4 mm cup | max. 70 | s | AFAM 2008 / 10503 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': '60 % in Solvent Naphtha 150 ND / Methoxypropylacetate ( MPA ) ( 2 / 1 ) .', 'label': [[8, 30, 'qualitative_value'], [33, 61, 'qualitative_value']]}",Solvent type
"{'data': 'MFFT | °C | ca. 0', 'label': [[7, 9, 'unit'], [16, 17, 'mean']]}",Minimum film forming temperature
"{'data': 'Solid content | 40 + 2.0 - | Weight % <header> <Specification:> | <Value> | <Unit> </header>', 'label': [[16, 18, 'mean'], [21, 24, 'std'], [29, 35, 'measuring_condition'], [36, 37, 'unit']]}",Solid content
"{'data': 'Non - volatile ( % ) | 45 ± 1 | 1 g/ 125 ℃/ 1 h <header> <Parameter index> | <AQUAPAC - 8238 > | <Detection method> </header>', 'label': [[17, 18, 'unit'], [23, 25, 'mean'], [28, 29, 'std'], [32, 47, 'measuring_condition']]}",Solid content
"{'data': 'Density at 20 °C | approx. 1.04 | g/cm 3 | <header> <Other data** Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': []}",irrelevant
"{'data': 'Gardner colour value | | ca. 8 | DIN EN 1557 <header> <Specification:> | <> | <> | <According to:> </header>', 'label': [[0, 7, 'unit'], [29, 30, 'mean'], [33, 44, 'method']]}",Color
"{'data': 'Density ( 20 ℃ ) ( solution ) | 1.06 | g/cm 3 | DIN EN ISO 1183 <header> <Property> | <Value> | <Unit> | <Test method> </header>', 'label': []}",irrelevant
"{'data': '7 | Acematt TS 100 | 1.00 | flatting agent <header> <No.> | <Ingredient> | <Parts by Weight> | <Type of material> </header>', 'label': []}",irrelevant
"{'data': 'Property | Range | Unit | GAP <header> <Property> | <Range> | <Unit> | <GAP> </header>', 'label': []}",header
"{'data': 'Dynamic Viscosity | DIN EN ISO 3219', 'label': [[0, 7, 'measuring_condition'], [20, 35, 'method']]}",Viscosity
"{'data': 'SDM: | Nuplex Resins methods of determination ( available on request )', 'label': []}",irrelevant
"{'data': '4 | Byk - 344 | 0.40 | mar/slip agent <header> <No.> | <Ingredient> | <Parts by Weight> | <Type of material> </header>', 'label': []}",irrelevant
"{'data': 'Flash point: | 80 ºF Setaflash', 'label': []}",irrelevant
"{'data': 'Viscosity ( 23 ℃ ) | 2.5 - 4.5 Pa s DIN ISO 4630', 'label': []}",irrelevant
"{'data': 'Functionality | 15', 'label': [[16, 18, 'mean']]}",Functionality
"{'data': 'Non - Volatile Matter | DIN 55671', 'label': [[24, 33, 'method']]}",Solid content
"{'data': 'Preservative GAP 0222 | Value | Unit <header> <Preservative GAP 0222 > | <Value> | <Unit> </header>', 'label': []}",header
"{'data': 'Density ( 20 ( solution ) | 1.06', 'label': []}",irrelevant
"{'data': 'Mean particle size | < 200 | nm | photon correlation spectroscopy <header> <Other data* Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': [[0, 4, 'measuring_condition'], [23, 26, 'max'], [29, 31, 'unit'], [34, 65, 'measuring_condition']]}",Particle size
"{'data': '- | Dynamic Viscosity DIN EN ISO 3219 dynamic viscosity ( 100 1 /s ; 23 °C ) | [ mPa.s ] 50', 'label': []}",irrelevant
"{'data': 'Solid content（ % ） | 41 ± 2', 'label': [[15, 16, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Solid content
"{'data': 'UV/EB cured products based on Ucecoat 7177 are characterized by the following properties : | PRECAUTIONS The following is a summary of the precautions to be taken when handling this product. Please refer to the Safety Data Sheet for further details. <header> <> | <> </header>', 'label': []}",irrelevant
"{'data': 'pH | 7.5 <header> <TAKELAC> <Appearance> | <WS - 6021 > <Slightly opaque> </header>', 'label': [[5, 8, 'mean']]}",pH
"{'data': 'Freeze / Thaw Stability | Pass 5 Cycles | Pass 5 Cycles | Pass 5 Cycles | <header> <Typical Properties* of SOLUCOTE 1073 > <Appearance> | <Typical Properties* of SOLUCOTE 1073 > <Translucent Liquid> | <Typical Properties* of SOLUCOTE 1073 > <Translucent Liquid> | <Typical Properties* of SOLUCOTE 1073 > <Translucent Liquid> | <Specifications> <Translucent Liquid> </header>', 'label': []}",irrelevant
"{'data': 'Minimum film forming temperature ( MFT ) | < 0 | ℃ | DIN ISO 2115 <header> <Other data ** Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[49, 50, 'unit'], [53, 65, 'method'], [45, 46, 'max']]}",Minimum film forming temperature
"{'data': 'Freeze thaw stability | stable', 'label': []}",irrelevant
"{'data': 'Property | Range | Unit | GAP <header> <Property> | <Range> | <Unit> | <GAP> </header>', 'label': []}",header
"{'data': 'Viscosity, cP @ 25 °C | 50 <header> <Appearance> | <Translucent> </header>', 'label': []}",irrelevant
"{'data': 'Properties of dry film* | Iconicity | Anionic | Anionic | Anionic | Anionic | Anionic <header> <Macro polyol> | <Macro polyol> | <Ether - base> | <Ester - base> | <Carbonate - base> | <Carbonate - base> | <Ester - base> </header>', 'label': []}",irrelevant
"{'data': 'V.O.C. RACT | 321 g/l | GLOSS ( 60 ° ) | 92 <header> <TYPICAL PHYSICAL PROPERTIES* DG ( WOOD ) > <SOLIDS> | <TYPICAL PHYSICAL PROPERTIES* DG ( WOOD ) > < 34 % > | <TYPICAL PHYSICAL PROPERTIES* DG ( WOOD ) > <APPEARANCE> | <TYPICAL PHYSICAL PROPERTIES* DG ( WOOD ) > <Translucent> </header>', 'label': []}",irrelevant
"{'data': 'pH ( 1 : 4 in demineralised water ) | 7 - 8 | | DIN ISO 976 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[5, 33, 'measuring_condition'], [38, 39, 'min'], [42, 43, 'max'], [48, 59, 'method']]}",pH
"{'data': 'Non - volatile content ( 1 g/ 1 h/ 125 °C/convection oven ) | 41 - 45 | % | DIN EN ISO 3251 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[25, 57, 'measuring_condition'], [62, 64, 'min'], [67, 69, 'max'], [72, 73, 'unit'], [76, 91, 'method']]}",Solid content
"{'data': 'flash point [ º℃ ] | > 100', 'label': []}",irrelevant
"{'data': 'pH - value ( 1 : 4 in demineralised water ) | 8.0 - 9.0 | | DIN ISO 976 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[13, 41, 'measuring_condition'], [46, 49, 'min'], [52, 55, 'max'], [60, 71, 'method']]}",pH
"{'data': 'Determined per batch: | | DILUTABILITY <header> <TYPE> | <TYPE> | <Neutralization agent> </header>', 'label': []}",irrelevant
"{'data': 'Preservative ( s ) : | | | <header> <Property> | <Value> | <Unit> | <GAP> </header>', 'label': []}",irrelevant
"{'data': 'Appearance | White', 'label': []}",irrelevant
"{'data': 'Form supplied | approx. 53 % in water/ 1 - butoxy - 2 - propanol, neutralized with dimethyl amino', 'label': [[32, 37, 'qualitative_value'], [39, 64, 'qualitative_value']]}",Solvent type
"{'data': 'Dynamic Viscosity DIN EN ISO 3219 dynamic viscosity ( 10 1 /s ; 23 °C ) | [ mPa.s ] 800 - 3200 | To adjust to processing viscosity Daotan VTW 1250 can be diluted with deionized water alone. <header> <TYPE> | <TYPE> | <Neutralization agent> </header>', 'label': []}",irrelevant
"{'data': 'Acid value | mgKOH/g | ca. 0.3 | DIN EN ISO 2114 <header> <Specification:> | <> | <> | <According to:> </header>', 'label': []}",irrelevant
"{'data': 'Acid value | 8.5 - 11.5 | mg KOH/g | DIN EN ISO 2114 <header> <Characteristic data* Property Value Unit of measurement Method> | <Characteristic data* Property Value Unit of measurement Method> | <Characteristic data* Property Value Unit of measurement Method> | <Characteristic data* Property Value Unit of measurement Method> </header>', 'label': []}",irrelevant
"{'data': 'Surfynol® 104 H | 4.31 | 0.55 | Surfactant <header> <Material> | <Pounds> | <Gallons> | <Use> </header>', 'label': []}",irrelevant
"{'data': 'PH 7.5 | 9.0 | | 7.6 | | | | | B | ADSAM 23 <header> <LOWER LIMIT> | <UPPER LIMIT> | <NOMINAL VALUE> | <ACTUAL VALUE> | <UNIT> | <EXPANDED UNCERT.> | <NO REPS> <STD DEV> | <ANALYTICAL> <PHASE> | <ANALYTICAL> <FREQ> | <ANALYTICAL> <METHOD> </header>', 'label': [[3, 6, 'min'], [35, 43, 'method'], [9, 12, 'max']]}",pH
"{'data': 'Further typical data*: | | | According to: <header> <Specification:> | <> | <> | <According to:> </header>', 'label': []}",irrelevant
"{'data': ' [ mPa.s ] 500 - 1200', 'label': []}",irrelevant
"{'data': 'Non - Volatile Matter | DIN EN ISO 3251', 'label': [[24, 39, 'method']]}",Solid content
"{'data': 'Solids : | Solids : | 37.0 - | 39.0 % ( 1 gm, 1 hours at 150 °C ) <header> <Acrylic Copolymer Emulsion> | <Acrylic Copolymer Emulsion> | < 980 - 408 > | <Date :> </header>', 'label': [[22, 26, 'min'], [31, 35, 'max'], [36, 37, 'unit'], [40, 63, 'measuring_condition']]}",Solid content
"{'data': '*These values are provisional. Binding supply specifications will not be available until the final product data sheet is published.', 'label': []}",irrelevant
"{'data': 'pH | GAP 016 | | 8.05 | 7.6 | 8.5 | <header> <> <Test> | <Specification of the supplier> <Method> | <Specification of the supplier> <Units> | <Specification of the supplier> <Average value> | <Specification of the supplier> <Lower limit> | <Specification of the supplier> <Upper limit> | <Specification of the supplier> <Remarks> </header>', 'label': [[5, 12, 'method'], [24, 27, 'min'], [30, 33, 'max']]}",pH
"{'data': 'pH | 8.0 – 9.5 | | 0016 <header> <Property> | <Range> | <Unit> | <GAP> </header>', 'label': [[5, 8, 'min'], [11, 14, 'max'], [19, 23, 'method']]}",pH
"{'data': 'Appearance | blue - yellowish liquid | blue - yellowish liquid | 0059 <header> <Property> | <Range> | <Unit> | <GAP> </header>', 'label': [[13, 36, 'qualitative_value'], [39, 62, 'qualitative_value'], [65, 69, 'method']]}",Color
"{'data': 'pH | 7.5 – 9.0', 'label': [[5, 8, 'min'], [11, 14, 'max']]}",pH
"{'data': 'PH | ： 8.0', 'label': [[7, 10, 'mean']]}",pH
"{'data': 'Minimum film forming temperature: Type of dispersion: Density ( g/cm³ ) : Solvent - free', 'label': []}",multi
"{'data': 'Density at 20 °C | approx. 1.05 | g/ml | DIN EN ISO 2811 <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': []}",irrelevant
"{'data': 'Formulation Attributes: | | <header> <MATERIALS> | <POUNDS> | <SH GALLONS> </header>', 'label': []}",irrelevant
"{'data': 'Water | 107.86 | 12.95 | <header> <Material> | <Pounds> | <Gallons> | <Use> </header>', 'label': []}",irrelevant
"{'data': 'Density of dispersion ( 20 °C ) ( kg/l ) | 1.03', 'label': []}",irrelevant
"{'data': 'pH - | ISO 976', 'label': [[7, 14, 'method']]}",pH
"{'data': 'Appearance | Clear and dirt free | | 017 A | <header> <Property> | <Value> | <Units> | <Method STM ISO> | <Method STM ISO> </header>', 'label': [[13, 32, 'qualitative_value'], [37, 42, 'method']]}",Color
"{'data': 'Visual appearance | opalescent to milky - brownish/cloudy | | <header> <Other data* Property> | <Value Unit of measurement> | <Value Unit of measurement> | <Method> </header>', 'label': [[20, 57, 'qualitative_value']]}",Color
"{'data': '1 h/ 125 ℃） | 40 ± 2', 'label': []}",irrelevant
"{'data': 'Density ( Liquids ) DIN EN ISO 2811 - 2 density [ g/cm³ ] 1,05 approx. ( 20 °C ) | Density ( Liquids ) DIN EN ISO 2811 - 2 density [ g/cm³ ] 1,05 approx. ( 20 °C ) | If it is planned to use siccatives for drying acceleration, it is necessary to test their compatibility in advance. <header> <TYPE> | <TYPE> | <Neutralization agent> </header>', 'label': []}",irrelevant
